Timestamp,LiquidCooling_NodeTemp_Min_NodeA_AreaC,LiquidCooling_NodeTemp_Min_NodeB_AreaC,AirDistribution_ReturnTemp_Avg_SystemA_AreaC,AirDistribution_ReturnTemp_Avg_SystemB_AreaC,AirDistribution_SupplyTemp_Avg_SystemB_AreaC,AirDistribution_SupplyTemp_Avg_SystemA_AreaC,Humidity_Avg_SensorA_AreaC,LiquidCooling_NodeTemp_Avg_NodeA_AreaC,Humidity_Avg_SensorB_AreaC,LiquidCooling_NodeTemp_Avg_NodeB_AreaC,AirDistribution_ReturnTemp_Max_SystemB_AreaC,AirDistribution_ReturnTemp_Max_SystemA_AreaC,AirDistribution_SupplyTemp_Max_SystemA_AreaC,AirDistribution_SupplyTemp_Max_SystemB_AreaC,LiquidCooling_NodeTemp_Max_NodeA_AreaC,LiquidCooling_NodeTemp_Max_NodeB_AreaC,AirDistribution_ReturnTemp_Min_SystemA_AreaC,AirDistribution_ReturnTemp_Min_SystemB_AreaC,AirDistribution_SupplyTemp_Min_SystemA_AreaC,AirDistribution_SupplyTemp_Min_SystemB_AreaC
2026/02/10 12:28:38.888 PM -06:00,64.84655762,66.33374786,74.5535965,74.74349976,68.40727997,67.94475555,55,67.40101624,51,67.53446794001445,76.04045868,77.69249725,68.13598633,68.13373566,68.74720392532588,68.78201294,73.65693665,74.44034576,68.03507233,67.11476898
2026/02/10 12:28:38.888 PM -06:00,66.57710266,65.96271515,75.10525513,75.06349945,67.79688263,68.40019226,53,67.40101624,56,67.53446794001445,76.84606934,76.62627411,68.67353058,68.81996155,68.74720392532588,68.78201294,74.19551849,73.84425354,67.38883972,67.99186707
2026/02/10 2:43:02.632 PM -06:00,65.02185059,66.56689453,75.12643433,75.31848907,68.64430237,68.39789581,52,67.32984161,52,67.50383759,77.31716919,77.77158356,69.06912994,68.08129883,68.74909973,68.86424255,74.34856415,74.59343719,67.37467957,68.24543762
2026/02/10 2:43:02.632 PM -06:00,67.26132965,66.07152557,74.42858124,74.60844421,67.75440979,67.68010712,54,67.67211914,55,67.50383759,75.96109009,76.74323273,68.15861511,69.11488342,68.68424988,68.77332306,73.65994263,73.883461,68.10107422,67.20133972
2026/02/10 4:57:26.376 PM -06:00,64.47602081,66.83895874,74.1621933,74.04417419,67.52392578,68.51390839,55,67.6439209,55,67.74424744,74.5174408,75.03964233,68.09172058,67.69824219,68.59984589,68.73374939,72.00745392,71.82326508,68.16204834,65.89096832
2026/02/10 4:57:26.376 PM -06:00,67.15371704,67.09401703,77.04354858,82.4675293,70.22147369,67.68284607,54,67.51292419,54,67.78882599,87.37575531,86.16783142,70.2397995,71.47006989,68.66482544,68.74193573,74.99266052,78.35830688,67.25508881,69.01293945
2026/02/10 7:11:50.120 PM -06:00,67.26113892,67.20584106,75.05770874,82.72270203,69.75970459,68.52555084,55,67.90299988,55,67.96874237,86.2254715,86.07909393,69.84435272,70.92131042,68.79295349,68.97818756,72.81944275,72.78459167,68.21434021,68.21105957
2026/02/10 7:11:50.120 PM -06:00,64.88845825,66.82819366,76.84574127,73.88794708,66.64509583,67.53190613,57,67.46443176,57,67.72429657,75.08943176,77.2412796,68.20542145,67.26358795,68.59900665,68.79910278,75.27439117,78.82247162,66.20330811,65.94038391
2026/02/10 9:26:13.864 PM -06:00,67.2162323,67.9040451,75.3115921,75.90384674,67.42839813,67.53943634,55,68.58820343,55,68.61035919,78.09877014,81.2070694,68.13373566,71.53162384,69.81574249,69.62647247,72.73683167,75.57632446,68.21636963,66.73201752
2026/02/10 9:26:13.864 PM -06:00,64.41270447,66.36641693,86.4631958,83.87780762,69.84290314,70.04881287,49,67.27006531,50,67.45491791,87.7504425,89.37313843,72.20160675,67.92132568,68.43131256,68.75895691,77.46741486,73.14263153,66.56194305,68.68079376
2026/02/10 11:40:37.608 PM -06:00,64.18585205,66.40866089,82.85109711,75.55698395,66.63077545,67.60520935,51,67.04158783,51,67.5251236,78.34755707,85.2660675,70.215065,67.12654877,68.34714508,68.58727264,75.62813568,72.63134766,66.46643066,65.81207275
2026/02/10 11:40:37.608 PM -06:00,67.06497192,67.14002991,85.11753082,84.37778473,70.16881561,68.65977478,47,67.98660278,47,68.05562592,88.31497955,87.19412994,68.22510529,71.52015686,68.98157501,69.10264587,77.68424988,74.43915558,68.15611267,68.68772888
2026/02/11 1:55:01.352 AM -06:00,66.98165894,67.08958435,83.27758026,76.8647995,67.17511749,68.41360474,47,67.83599091,47,67.84693146,79.96641541,86.40057373,68.23336792,69.85567474,68.87586212,69.00965118,75.69404602,72.83695221,67.07853699,65.89507294
2026/02/11 1:55:01.352 AM -06:00,64.41468048,66.62380981,84.91822815,83.60282135,68.90821838,67.69837952,45,67.58001709,45,67.67969513,86.5504303,85.27003479,69.2326355,67.92878723,68.57766724,68.93025208,77.6468811,74.42871094,68.12106323,68.33277893
2026/02/11 4:09:25.096 AM -06:00,64.56620026,66.43112183,84.29582977,82.14553833,67.89537811,67.91353607,46,67.57814789,46,67.70487213,84.52345276,85.49302673,68.21122742,68.18074036,68.68903351,69.14043427,77.15925598,74.02090454,68.10479736,68.08683777
2026/02/11 4:09:25.096 AM -06:00,66.81606293,66.45767212,84.75615692,83.48027039,68.48911285,68.2022171,51,67.70195007,52,67.70487213,86.38117981,86.01073456,68.43743896,68.74077606,68.72696686,69.14043427,76.10086823,73.24532318,67.64081573,67.14363098
2026/02/11 6:23:48.840 AM -06:00,66.69145966,66.45674896,85.03083038,75.608284,66.77024078,68.60267639,51,68.15022278,51,68.12871552,78.10971069,86.53730774,68.24068451,67.48065186,69.35448456,68.92349243,77.80701447,74.36392212,68.27826691,66.21833801
2026/02/11 6:23:48.840 AM -06:00,64.08460236,67.28740692,74.67958832,84.07111359,69.9956131,66.570755,53,67.21624756,53,67.60440826,87.1572113,81.78378296,69.86845398,70.99067688,68.4940033,69.41915131,72.41336823,72.76435089,65.68273163,68.73577118
2026/02/11 8:38:12.584 AM -06:00,66.36309052,66.47383118,75.93502808,81.388237,66.75411224,67.61839294,53,67.29993439,53,67.72924805,80.03070068,84.01538086,68.2121582,67.60813904,68.5344162,68.8651886,72.84114075,74.4619751,66.22466278,68.17303467
2026/02/11 8:38:12.584 AM -06:00,63.9912796,67.11212158,73.96666718,75.48587799,68.70168304,68.42214966,50,67.53933716,50,67.83844757,85.26129913,75.30458832,68.79476929,69.24210358,69.00200653,68.95201874,74.02864838,72.84130096,67.98592377,65.98153687
2026/02/11 10:52:36.328 AM -06:00,64.00785828,67.05356598,75.32048035,80.46609497,68.47136688,69.01541901,50,67.57534027,50,67.90513611,83.49489594,82.34025574,68.23972321,68.06959534,68.62130737,68.88737488,73.18990326,74.07549286,67.4993515,68.19382477
2026/02/11 10:52:36.328 AM -06:00,66.43662262,66.94143677,84.69680786,83.55482483,67.84197235,67.85881042,45,67.72593689,46,67.90513611,86.31356049,86.47926331,69.52037811,68.78067017,68.70681763,68.99111176,75.33566284,73.22065735,68.21273041,67.21627045
2026/02/11 1:07:00.072 PM -06:00,66.64771271,66.85232544,76.24137878,74.93100739,66.7203598,69.56108093,46,67.49859619,46,67.88969421,77.57032776,78.17918396,68.23739624,67.4624939,68.43035889,68.90755463,73.6135788,74.14209747,65.83119202,68.63561249
2026/02/11 1:07:00.072 PM -06:00,64.50888824,66.94769287,85.1302948,84.38108063,69.98736572,66.62128448,44,67.80870819,44,67.88969421,88.42575073,87.84144592,70.35664368,71.2776947,68.87619781,69.166008,75.57245636,72.6092453,68.25849915,66.09237671
2026/02/11 3:21:23.816 PM -06:00,64.26759338,66.93824005,84.78501892,83.74390411,68.8470993,68.43882751,43,67.58540344,44,67.87895966,86.84938812,86.83161163,68.63170624,69.19374084,68.79179382,69.22523499,74.92973328,74.09375,68.18634796,68.31213379
2026/02/11 3:21:23.816 PM -06:00,66.69464111,66.71261597,83.10056305,76.13919067,66.91873932,67.83379364,45,67.6743927,45,67.87895966,78.67984009,85.55487061,68.22593689,67.46146393,69.05797577,68.97257996,76.43924713,73.0855484,66.87718964,66.58866119
2026/02/11 5:35:47.560 PM -06:00,67.06669617,66.69406128,75.85059357,76.57100677,66.98001862,66.57197571,46,67.84827423,46,67.95898438,79.43302155,81.96961212,70.39715576,70.6798172,68.83505249,68.99209595,73.3390274,80.15319061,66.03710175,68.23288727
2026/02/11 5:35:47.560 PM -06:00,64.46134949,66.94745636,85.15200043,83.92580414,69.41717529,69.71929932,42,67.37709808,42,67.60047913,87.68147278,87.32865906,68.04866791,67.63525391,68.31780243,68.50405884,78.09092712,71.86473083,68.21348572,65.79344177
2026/02/11 7:50:11.304 PM -06:00,64.45226288,66.46421051,82.74456024,76.68482208,70.08689117,69.20465088,42,68.43091583,42,68.34213257,81.02554321,87.78201294,68.16595459,71.25641632,69.77223206,69.7339859,77.13650513,75.09767151,68.33499908,69.29075623
2026/02/11 7:50:11.304 PM -06:00,67.74200439,67.51899719,85.8710022,84.36753845,67.40512848,67.32288361,37,67.15834808,38,67.46460724,87.05085754,84.86940002,70.51145172,67.70432281,68.26733398,68.50563049,75.29340363,73.26501465,66.89984131,66.89128876
2026/02/11 10:04:35.048 PM -06:00,64.48509979,67.44174194,85.2927475,84.0674057,66.96903229,67.55606079,38,68.11750793,38,68.15409851,87.03992462,87.32479858,69.43999481,69.28778076,69.12944031,69.18560028,76.67688751,74.89428711,68.28316498,66.44216919
2026/02/11 10:04:35.048 PM -06:00,67.03671265,66.56619263,81.90154266,78.32422638,68.92259979,68.621521,35,67.29271698,35,67.58955383,82.67036438,84.44911957,68.30864716,67.59390259,68.304245,68.59220886,74.89437103,73.20935059,66.52330017,68.41550446
2026/02/12 12:18:58.792 AM -06:00,65.39282227,67.17653656,84.19787598,82.2820816,68.46383667,67.77926636,34,67.76078796,34,67.87828827,84.45048523,85.64469147,68.47451782,68.80192566,68.71447754,68.84370422,76.85460663,74.76056671,68.18531036,68.09269714
2026/02/12 12:18:58.792 AM -06:00,67.04803467,65.25615692,84.94335175,83.78011322,67.93466949,68.16934967,42,67.48370361,42,67.87828827,86.46676636,86.69740295,68.2442627,68.08507538,68.51348877,69.03265381,75.15317535,72.9670639,67.52407837,67.0677948
2026/02/12 2:33:22.536 AM -06:00,67.08340454,66.0682373,85.29151917,84.01499939,66.73778534,68.53142548,42,67.64369965,42,67.69654083,81.74441528,84.98456573,68.23972321,67.15464783,68.85560608,69.26747131,76.49053955,74.5055542,68.17417145,68.40093231
2026/02/12 2:33:22.536 AM -06:00,65.45809937,66.88085175,82.56577301,77.67258453,68.79491425,67.45674133,53,67.59140778,53,67.6468277,86.77026367,86.9781723,69.29660797,69.45383453,68.60074615,68.99486542,74.76967621,72.70993805,66.34836578,65.93689728
2026/02/12 4:47:46.280 AM -06:00,65.48635864,66.14878845,85.10712433,83.90377808,67.75069427,68.37774658,53,67.69980621,54,67.74315643,86.52980804,86.90235901,68.25424957,68.10889435,68.89894104,69.01620483,75.40807343,73.18517303,67.33479309,67.0561676
2026/02/12 4:47:46.280 AM -06:00,67.11801147,66.88540649,84.38990021,82.58641815,68.34799957,67.80426025,57,67.59257507,57,67.73059845,84.82778931,85.8600769,68.66238403,68.73934937,68.57511902,69.24474335,76.29897308,74.3161087,68.03299713,68.22431183
2026/02/12 7:02:10.024 AM -06:00,66.03381348,66.46966553,84.42185211,82.66075897,67.86544037,68.00959015,58,67.59386444,59,67.69774628,84.68224335,85.79299164,68.30661774,68.034935,68.87484741,69.07522583,75.37613678,73.29004669,67.58237457,67.35198212
2026/02/12 7:02:10.024 AM -06:00,67.93463898,67.56125641,86.65803528,84.68268585,69.33203888,69.87818909,53,68.3339386,54,68.32220459,87.48222351,88.97512817,71.10739899,69.97625732,69.39103699,69.73851013,76.96762085,74.85830688,68.40332031,68.61638641
2026/02/12 9:16:33.768 AM -06:00,68.13745117,67.66900635,88.50700378,86.0963974,71.16496277,72.14286804,54,68.00759125,54,68.07878876,89.22662354,90.84170532,73.13739014,72.34039307,69.42784119,69.97007751,75.21353912,73.25434875,68.13186646,66.75131226
2026/02/12 9:16:33.768 AM -06:00,66.63717651,66.41162872,78.28830719,76.35664368,68.08909607,69.19523621,48,69.50432587,47,69.34105682,77.84454346,79.44068909,69.4959259,68.54678345,71.34762573,71.38208008,78.60968781,75.70858002,69.56111145,69.57733154
2026/02/12 11:30:57.512 AM -06:00,67.91997528,67.5823288,88.04491425,86.1847229,71.00882721,71.74962616,46,69.09017944,46,69.02118683,89.57384491,90.51507568,69.59485626,72.55751801,70.86000061,71.04767609,79.57160187,71.81241608,69.84263611,65.36621094
2026/02/12 11:30:57.512 AM -06:00,65.01925659,66.28051758,77.55270386,75.05964661,66.57312775,66.7125473,56,67.30319977,56,67.79111481,77.04468536,79.15041351,73.15709686,66.99495697,69.16923523,69.31352997,74.22855377,81.76108551,65.89117432,69.72116852
2026/02/12 1:45:21.256 PM -06:00,64.72329712,66.37403107,74.83350372,84.49101257,67.33029938,66.61203003,56,66.92169189,55,67.48973846,79.49440765,78.20436096,70.19776154,67.77880859,68.30205536,69.07655334,73.27562714,81.14627838,65.66021729,65.60809326
2026/02/12 1:45:21.256 PM -06:00,67.17259979,67.39379883,85.5582962,75.92676544,69.36973572,69.2677002,60,68.19586945,62,68.05303192,86.49910736,87.22154236,68.36487579,70.0164032,69.04355621,68.65345764,78.71122742,71.75059509,68.50209045,68.71755219
2026/02/12 3:59:45.000 PM -06:00,67.81099701,67.35147095,87.27251434,85.2397995,69.91868591,70.8327713,59,68.89870453,59,68.71477509,88.42556763,89.7618866,72.59989929,72.19554138,71.15557098,70.89520264,80.41217804,83.83885193,69.09262848,68.98304749
2026/02/12 3:59:45.000 PM -06:00,65.09321594,66.20755005,76.67179871,75.44223785,66.62083435,67.26412964,66,67.0858078,66,67.47989655,77.8411026,78.95808411,68.59397125,67.1003418,68.38166809,68.4625473,73.88312531,72.2442627,66.06747437,66.11279297
2026/02/12 6:14:08.744 PM -06:00,67.12548065,67.04669189,83.33633423,78.58699799,68.96775055,68.85196686,64,67.93334961,65,67.89404297,82.66238403,86.12595367,69.50767517,69.60105896,68.6178894,69.05964661,76.64556885,74.91849518,68.21759796,68.38616943
2026/02/12 6:14:08.744 PM -06:00,64.41568756,66.79202271,73.52920532,73.65677643,67.01895905,66.29456329,67,67.30316925,67,67.61511993,74.93668365,74.51280212,68.11121368,67.45263672,68.9814682,68.71687317,72.49749756,72.3526535,65.65402985,66.13245392
2026/02/12 8:28:32.488 PM -06:00,67.42237854,67.55850983,72.82019043,72.61240387,65.77004242,66.06436157,63,68.90757751,62,68.72863007,74.07649231,74.24324799,68.17553711,66.69085693,70.74819946,70.44929504,77.09690094,75.2927475,68.42777252,64.46947479
2026/02/12 8:28:32.488 PM -06:00,64.29704285,65.97921753,86.05754852,83.75000763,70.72814941,70.99053955,69,66.80521393,69,67.19245148,88.24555206,90.16388702,72.51190186,71.88134766,68.5345459,68.46385956,71.65739441,70.79965973,64.99752045,69.57273102
2026/02/12 10:42:56.232 PM -06:00,68.06809235,67.45407104,86.54158783,83.83760071,70.05150604,70.71447754,65,69.07315063,66,68.83930206,87.52837372,89.13460541,71.82394409,70.96743011,70.74999237,70.38245392,77.09950256,75.52266693,68.98853302,69.46621704
2026/02/12 10:42:56.232 PM -06:00,65.82363892,66.30443573,82.07404327,80.53829193,67.041008,67.37471008,61,67.22908783,61,67.55123138,84.45536041,84.37563324,68.89707947,67.37367249,68.40548706,68.75800323,73.93610382,72.4044342,66.57791901,66.46524811
2026/02/13 12:57:19.976 AM -06:00,66.09120941,66.79467773,73.32699585,73.33808899,66.37107086,66.2532196,64,67.8433075,64,67.82563019,74.54624939,73.92102814,71.20550537,67.02616882,68.91678619,68.95248413,72.50117493,72.63394928,68.43544006,65.98217773
2026/02/13 12:57:19.976 AM -06:00,67.14727783,66.9852829,84.32711792,82.57292938,69.97531891,70.24766541,68,67.31721497,68,67.65196991,86.58551025,87.67606354,68.30540466,71.24028778,68.58447266,68.52537537,75.40470886,74.06165314,65.61386108,68.38195038
2026/02/13 3:11:43.720 AM -06:00,67.63556671,67.58303833,84.60929871,82.68144989,69.06332397,69.19675446,65,68.30404663,67,68.35527039,86.55801392,87.67467499,70.3325882,69.88448334,69.76972961,69.67272949,76.05471802,74.69784546,68.55186462,68.42790222
2026/02/13 3:11:43.720 AM -06:00,65.12943268,66.36745453,72.36579895,72.67163849,66.32811737,66.11291504,70,66.92318726,70,67.41262054,73.72266388,73.67848206,68.18291473,66.85134888,68.21305084,68.29158783,71.70809174,72.09496307,65.10539246,65.64715576
2026/02/13 5:26:07.464 AM -06:00,67.27661133,67.20391083,75.45812988,75.11959076,68.89083099,67.59848785,67,67.45990753,67,67.86778259,76.73764801,76.65699005,69.34579468,69.47431183,68.78678131,68.78111267,75.01541138,74.4012146,66.80693054,68.48352814
2026/02/13 5:26:07.464 AM -06:00,65.21647644,66.72522736,74.19326019,74.12569427,67.6122818,68.69753265,70,67.77632141,70,67.72586823,75.103302,74.92604828,68.07662201,68.06884003,68.93895721,68.67471313,73.32139587,72.50769043,68.24362946,66.70909882
2026/02/13 7:40:31.208 AM -06:00,65.35228729,67.07277679,74.30685425,74.21970367,67.95822144,67.97995758,70,67.64476776,69,67.74121857,74.8394928,75.01171112,68.3002243,68.49275208,68.70227814,68.73754883,73.67763519,72.78040314,68.26875305,68.46131897
2026/02/13 7:40:31.208 AM -06:00,67.43255615,67.60938263,84.73660278,82.4289093,69.68521881,69.76951599,68,68.17606354,70,68.1661377,86.9515152,88.09890747,70.31578064,70.5587616,69.43031311,69.18338776,75.64418793,74.63305664,66.88576508,66.91756439
2026/02/13 9:54:54.952 AM -06:00,64.46834564,66.57990265,73.51993561,73.79806519,66.68621063,66.42401123,71,66.93445587,72,67.35474396,74.72022247,74.33228302,68.01586914,67.21646118,68.15273285,68.18299103,72.77404022,72.2490387,65.6845932,66.14483643
2026/02/13 9:54:54.952 AM -06:00,67.95313263,67.84094238,87.52825165,84.76679993,71.08092499,72.00708008,62,69.42050171,62,69.31330872,88.54120636,89.9565506,73.66577911,73.01623535,71.01194763,71.12950897,77.73497009,76.39169312,68.33422852,69.90650177
2026/02/13 12:09:18.696 PM -06:00,67.57362366,67.4471817,86.60190582,83.70053101,70.35022736,71.32930756,67,69.20552063,61,69.01200104,87.72553253,88.86949158,72.25404358,71.54743195,71.28290558,71.04455566,78.25434113,80.69371033,69.06563568,69.38487244
2026/02/13 12:09:18.696 PM -06:00,64.36338806,66.05747986,73.60057068,73.27475739,66.58946228,66.47869873,61,66.86707306,67,67.35877991,73.99925232,74.32398224,68.5493927,67.20599365,68.36476898,68.11484528,72.75933838,71.92631531,65.56746674,66.02324677
2026/02/13 2:23:42.440 PM -06:00,66.76040649,66.34004974,75.94134521,73.98351288,68.73843384,68.76636505,64,66.98841095,62,67.67190552,74.50731659,74.66342926,69.27456665,67.92963409,68.23435211,68.41874695,74.94953156,74.29323578,68.08433533,68.46652985
2026/02/13 2:23:42.440 PM -06:00,65.19773865,66.96481323,73.89026642,76.28535461,67.63983154,67.67101288,58,67.58763885,58,67.67190552,84.32060242,78.0166626,68.17556763,70.59449005,68.89412689,68.61320496,73.0197525,72.60657501,67.27289581,65.56183624
2026/02/13 4:38:06.184 PM -06:00,66.5324707,66.71734619,75.26066589,76.18518066,67.42035675,67.80043793,58,67.58374786,59,67.77738111413409,82.51964569,77.96553802,68.13489532,67.9597702,68.83470389,68.7161026,74.46234894,74.48568726,67.14508057,65.40859222
2026/02/13 4:38:06.184 PM -06:00,66.94110107,66.62407684,73.74120331,73.80905151,68.61487579,68.44074249,56,67.58374786,56,67.77738111413409,74.30644989,74.61170197,68.69121552,69.13085938,68.83470389,68.7161026,73.1931839,71.70966339,68.09843445,68.1144104
2026/02/13 6:52:29.928 PM -06:00,67.68232727,67.35216522,84.47180939,74.53398895,70.12340546,70.34703827,56,68.26826477,56,68.13648224,75.3848877,75.3200531,71.17366028,71.17580414,68.83218384,69.4984436,78.1386795,80.86508179,68.17080688,65.94911194
2026/02/13 6:52:29.928 PM -06:00,66.3829422,66.51271057,74.12651062,83.525177,67.01997375,66.91170502,52,67.17795563,53,67.45745087,87.36238861,88.60302734,68.20308685,67.4348526,69.57543182,68.33374023,73.21873474,73.08614349,66.04146576,68.74884033
2026/02/13 9:06:53.672 PM -06:00,66.36293793,67.34951019,76.15522766,76.87307739,67.03874969,67.06132507,53,67.16077423,54,67.51461792,83.47689056,78.74160004,68.12371063,67.61730194,68.47134399,68.24732208,75.420578,75.35832214,66.54582214,68.79653168
2026/02/13 9:06:53.672 PM -06:00,67.69927979,66.36090851,73.01594543,72.78870392,69.06113434,68.98728943,50,68.35283661,51,68.12084198,73.70360565,73.73969269,69.90872955,69.83126068,69.46767426,69.18336487,72.17940521,71.96007538,68.35095215,66.23516083
2026/02/13 11:21:17.416 PM -06:00,68.06472778,67.64191437,84.39202881,72.73222351,69.85010529,70.34159851,48,68.96299744,53,68.75064087,74.31185913,88.49357605,68.13288116,71.45461273,70.31263733,70.31114197,71.44945526,71.85126495,68.41349792,69.06303406
2026/02/13 11:21:17.416 PM -06:00,65.30223083,65.91325378,72.31712341,83.45387268,66.02402496,65.772789,53,66.78746033,49,67.26371002,86.81020355,74.3934021,71.99088287,66.46302795,68.25734711,68.05363464,80.90904999,80.79166412,65.2049408,65.48593903
2026/02/14 1:35:41.160 AM -06:00,68.05367279,67.66798401,84.21459961,82.66918182,69.00932312,69.06302643,49,68.58135986,50,68.60769653,85.90361786,88.4726181,70.47383118,70.28250122,69.87585449,69.73500061,77.26713562,77.97846222,68.41545105,68.63988495
2026/02/14 1:35:41.160 AM -06:00,65.78266907,66.33979034,73.31990051,74.37736511,66.20633698,66.14071655,52,66.99183655,52,67.36490631,76.61440277,74.79814911,68.39172363,66.67974091,68.3841629,68.3730011,72.19321442,72.95645142,65.47135162,65.68321228
2026/02/14 3:50:04.904 AM -06:00,66.34215546,67.12740326,72.8039856,75.46234894,66.42472839,66.14073181,52,67.03164673,51,67.49475861,77.58262634,76.73061371,68.14512634,66.94683075,68.78801727,68.39571381,71.70603943,74.41943359,68.2897644,68.63889313
2026/02/14 3:50:04.904 AM -06:00,67.2157135,66.55099487,75.22582245,72.97968292,69.09590912,68.96361542,61,68.05223083,62,68.03961945,73.57281494,73.32104492,69.55389404,69.62899017,69.40951538,68.96993256,74.69486237,72.06547546,65.86372375,66.0664978
2026/02/14 6:04:28.648 AM -06:00,66.91674805,66.9961319,73.81903076,75.1498642,68.66320038,68.5978775,61,67.55317688,61,67.7541275,77.15166473,74.4829483,69.27796936,69.37248993,69.12866974,68.73928833,74.34057617,74.21817017,68.21955109,68.34214783
2026/02/14 6:04:28.648 AM -06:00,66.27516174,66.73445892,74.86128235,74.19510651,67.55725098,67.38400269,65,67.25389099,65,67.51161957,75.2776413,75.69581604,68.05841827,68.05588531,68.76641083,68.46208954,73.00183105,72.32502747,66.70388794,66.55088806
2026/02/14 8:18:52.392 AM -06:00,67.33241272,67.11129761,84.4462204,82.44445038,69.95691681,70.31126404,64,68.06013489,64,67.66195679,86.29328918,88.56261444,68.15007019,70.95165253,69.48622131,68.71353149,75.50623322,74.5435257,65.79795074,68.74597168
2026/02/14 8:18:52.392 AM -06:00,66.29576111,66.66351318,73.74939728,73.85372162,66.92340851,66.55822754,67,67.29341888,68,68.01189423,74.85358429,74.33385468,71.21153259,67.6927948,68.657341,69.22592926,72.79353333,72.51094055,68.33913422,66.05696869
2026/02/14 10:33:16.136 AM -06:00,66.66814423,66.81565857,73.15948486,73.77832794,66.61618805,66.12737274,66,67.57239532,66,67.97411346,75.11249542,73.97833252,71.56356812,71.25205231,68.89315796,69.15681458,72.32274628,74.32177734,65.572052,65.90515137
2026/02/14 10:33:16.136 AM -06:00,67.20077515,67.15756226,83.86681366,82.76861572,70.27822876,70.81113434,68,67.97459412,69,68.07718658,86.52381897,89.03303528,68.26852417,67.11206055,69.33670044,69.60517883,74.4837265,72.75062561,68.26024628,68.74123383
2026/02/14 12:47:39.880 PM -06:00,67.83744812,67.52737427,76.12242126,76.87941742,69.48900604,66.82538605,68,67.89159393,69,68.07621002,79.3772583,77.92110443,68.38447571,67.48815918,69.27835846,69.66371155,73.99128723,74.56274414,66.31893158,68.96925354
2026/02/14 12:47:39.880 PM -06:00,66.80862427,66.81207275,85.66195679,84.5739975,67.14646149,70.40689087,65,68.55193329,64,68.82065582,88.16466522,89.33306885,71.53921509,70.59957123,70.08823395,70.62552643,73.06710052,72.44265747,68.56425476,66.57845306
2026/02/14 3:02:03.624 PM -06:00,65.59172058,66.31629944,81.77878571,84.34353638,69.09951782,67.12539673,66,67.12262726,68,67.58679962,83.6372757,84.52967072,68.54946899,67.57149506,68.53091431,69.26713562,76.85632324,81.36675262,66.51131439,65.51685333
2026/02/14 3:02:03.624 PM -06:00,67.72410583,67.20549011,85.06942749,79.7605896,67.31182861,69.66165161,61,68.08026886,60,68.21997833,87.34215546,88.16065216,70.90200806,70.88763428,69.430336,69.96833801,72.71272278,71.39648438,68.56515503,68.48449707
2026/02/14 5:16:27.368 PM -06:00,67.47119904,67.12892914,86.53552246,85.42797089,69.74821472,70.77401733,60,68.4235611,58,68.87802124,88.66020966,89.7064209,72.22167969,71.324646,70.44935608,71.28233337,78.31613922,81.79441833,68.72127533,68.69361115
2026/02/14 5:16:27.368 PM -06:00,65.06639862,66.50099945,82.59760284,81.07125092,67.31085968,67.3914032,63,67.1614151,63,67.77326202,84.36399078,85.2742157,69.03450775,67.63924408,68.47611237,69.43385315,73.4309082,71.90908813,66.44300842,66.00953674
2026/02/14 7:30:51.112 PM -06:00,67.12558746,67.1388855,84.94638824,81.10901642,67.3473053,68.72660828,59,68.17696381,62,68.37470245,86.61090088,87.84297943,70.18146515,69.59596252,70.06633759,70.43579865,75.33930969,74.27035522,66.46546173,68.34116364
2026/02/14 7:30:51.112 PM -06:00,66.10402679,66.51148987,82.56286621,83.71392059,68.65107727,67.42592621,62,67.30348969,60,67.66793823,84.55380249,84.78773499,68.77178192,67.7346344,68.55078125,69.41166687,73.05277252,72.1893158,68.47171783,66.44890594
2026/02/14 9:45:14.856 PM -06:00,67.31880951,67.34965515,74.48778534,75.40948486,66.20419312,65.83734894,58,68.51873779,62,68.64344025,79.3794632,78.88232422,68.67339325,70.55250549,70.41075134,69.45459747,72.32080078,82.74311066,65.2144928,65.58130646
2026/02/14 9:45:14.856 PM -06:00,65.7858963,65.97795868,86.19348145,85.30677032,69.30304718,69.82351685,62,67.09008026,58,67.56916046,87.25350189,88.81472778,71.28468323,67.23662567,68.36767578,70.62117767,78.56715393,72.14603424,68.65969849,68.64560699
2026/02/14 11:59:38.600 PM -06:00,67.12755585,67.06754303,85.20290375,84.96418762,68.76356506,68.6374054,60,67.90391541,62,67.99810028,86.7098999,84.83179474,69.09745026,70.28664398,69.06009674,69.62705231,78.87705231,82.30538177,67.10326385,68.38266754
2026/02/14 11:59:38.600 PM -06:00,66.73283386,66.96172333,81.76313782,80.40659332,67.4977951,67.50254822,62,67.72574615,61,68.09001923,84.04592896,87.3109436,68.42552185,67.78475952,69.34133148,69.66589355,73.57525635,71.95519257,68.35633087,65.93784332
2026/02/15 2:14:02.344 AM -06:00,67.33512115,67.08822632,73.26558685,73.29953003,66.51415253,66.04746246,62,67.94512939,63,68.03288269,74.20870209,75.04115295,68.41014099,67.19192505,69.3404007,69.51845551,75.56212616,72.53118134,65.48192596,65.95070648
2026/02/15 2:14:02.344 AM -06:00,66.1945343,66.82961273,83.67409515,82.39890289,69.92979431,70.15664673,61,67.52450562,62,67.91360474,85.85913849,88.54450989,70.93133545,70.60660553,69.00273132,69.30286407,72.02306366,74.31667328,68.29818726,68.88473511
